"labelString","fact","startDate","endDate","elementId","contextId","roleId"
"当期純利益又は当期純損失（△）","-310564000","2018-04-01","2019-03-31","ProfitLoss","CurrentYearDuration_NonConsolidatedMember_RetainedEarningsMember","StatementOfChangesInEquity"
"当期変動額合計",NA,"2018-04-01","2019-03-31","TotalChangesOfItemsDuringThePeriod","CurrentYearDuration_NonConsolidatedMember_CapitalStockMember","StatementOfChangesInEquity"
"当期変動額合計",NA,"2018-04-01","2019-03-31","TotalChangesOfItemsDuringThePeriod","CurrentYearDuration_NonConsolidatedMember_LegalCapitalSurplusMember","StatementOfChangesInEquity"
"当期変動額合計",NA,"2018-04-01","2019-03-31","TotalChangesOfItemsDuringThePeriod","CurrentYearDuration_NonConsolidatedMember_OtherCapitalSurplusMember","StatementOfChangesInEquity"
"当期変動額合計",NA,"2018-04-01","2019-03-31","TotalChangesOfItemsDuringThePeriod","CurrentYearDuration_NonConsolidatedMember_CapitalSurplusMember","StatementOfChangesInEquity"
"当期変動額合計",NA,"2018-04-01","2019-03-31","TotalChangesOfItemsDuringThePeriod","CurrentYearDuration_NonConsolidatedMember_LegalRetainedEarningsMember","StatementOfChangesInEquity"
"当期変動額合計",NA,"2018-04-01","2019-03-31","TotalChangesOfItemsDuringThePeriod","CurrentYearDuration_NonConsolidatedMember_GeneralReserveMember","StatementOfChangesInEquity"
"当期変動額合計","-310564000","2018-04-01","2019-03-31","TotalChangesOfItemsDuringThePeriod","CurrentYearDuration_NonConsolidatedMember_RetainedEarningsBroughtForwardMember","StatementOfChangesInEquity"
"当期変動額合計","-310564000","2018-04-01","2019-03-31","TotalChangesOfItemsDuringThePeriod","CurrentYearDuration_NonConsolidatedMember_RetainedEarningsMember","StatementOfChangesInEquity"
"純資産","2693150000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_CapitalStockMember","BalanceSheet"
"純資産","2693150000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_CapitalStockMember","StatementOfChangesInEquity"
"純資産","2629570000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_LegalCapitalSurplusMember","BalanceSheet"
"純資産","2629570000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_LegalCapitalSurplusMember","StatementOfChangesInEquity"
"純資産","42501000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_OtherCapitalSurplusMember","BalanceSheet"
"純資産","42501000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_OtherCapitalSurplusMember","StatementOfChangesInEquity"
"純資産","2672071000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_CapitalSurplusMember","BalanceSheet"
"純資産","2672071000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_CapitalSurplusMember","StatementOfChangesInEquity"
"純資産","336150000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_LegalRetainedEarningsMember","BalanceSheet"
"純資産","336150000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_LegalRetainedEarningsMember","StatementOfChangesInEquity"
"純資産","1000000000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_GeneralReserveMember","BalanceSheet"
"純資産","1000000000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_GeneralReserveMember","StatementOfChangesInEquity"
"純資産","-1000506000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_RetainedEarningsBroughtForwardMember","BalanceSheet"
"純資産","-1000506000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_RetainedEarningsBroughtForwardMember","StatementOfChangesInEquity"
"純資産","335644000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_RetainedEarningsMember","BalanceSheet"
"純資産","335644000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_RetainedEarningsMember","StatementOfChangesInEquity"
"純資産","-245957000",NA,"2018-03-31","NetAssets","Prior1YearInstant_NonConsolidatedMember_TreasuryStockMember","BalanceSheet"
"純資産","-245957000",NA,"2018-03-31","NetAssets","Prior1YearInstant_NonConsolidatedMember_TreasuryStockMember","StatementOfChangesInEquity"
"純資産","5765473000",NA,"2018-03-31","NetAssets","Prior1YearInstant_NonConsolidatedMember_ShareholdersEquityMember","BalanceSheet"
"純資産","5765473000",NA,"2018-03-31","NetAssets","Prior1YearInstant_NonConsolidatedMember_ShareholdersEquityMember","StatementOfChangesInEquity"
"純資産","10577000",NA,"2018-03-31","NetAssets","Prior1YearInstant_NonConsolidatedMember_ValuationDifferenceOnAvailableForSaleSecuritiesMember","BalanceSheet"
"純資産","10577000",NA,"2018-03-31","NetAssets","Prior1YearInstant_NonConsolidatedMember_ValuationDifferenceOnAvailableForSaleSecuritiesMember","StatementOfChangesInEquity"
"純資産","10577000",NA,"2018-03-31","NetAssets","Prior1YearInstant_NonConsolidatedMember_ValuationAndTranslationAdjustmentsMember","BalanceSheet"
"純資産","10577000",NA,"2018-03-31","NetAssets","Prior1YearInstant_NonConsolidatedMember_ValuationAndTranslationAdjustmentsMember","StatementOfChangesInEquity"
"純資産","5776050000",NA,"2018-03-31","NetAssets","Prior1YearInstant_NonConsolidatedMember","BalanceSheet"
"純資産","5776050000",NA,"2018-03-31","NetAssets","Prior1YearInstant_NonConsolidatedMember","StatementOfChangesInEquity"
"当期純利益又は当期純損失（△）","-310564000","2018-04-01","2019-03-31","ProfitLoss","CurrentYearDuration_NonConsolidatedMember_ShareholdersEquityMember","StatementOfIncome"
"当期純利益又は当期純損失（△）","-310564000","2018-04-01","2019-03-31","ProfitLoss","CurrentYearDuration_NonConsolidatedMember_ShareholdersEquityMember","StatementOfChangesInEquity"
"当期純利益又は当期純損失（△）","-310564000","2018-04-01","2019-03-31","ProfitLoss","CurrentYearDuration_NonConsolidatedMember","StatementOfIncome"
"当期純利益又は当期純損失（△）","-310564000","2018-04-01","2019-03-31","ProfitLoss","CurrentYearDuration_NonConsolidatedMember","StatementOfChangesInEquity"
"株主資本以外の項目の当期変動額（純額）","-3771000","2018-04-01","2019-03-31","NetChangesOfItemsOtherThanShareholdersEquity","CurrentYearDuration_NonConsolidatedMember_ValuationDifferenceOnAvailableForSaleSecuritiesMember","StatementOfChangesInEquity"
"株主資本以外の項目の当期変動額（純額）","-3771000","2018-04-01","2019-03-31","NetChangesOfItemsOtherThanShareholdersEquity","CurrentYearDuration_NonConsolidatedMember_ValuationAndTranslationAdjustmentsMember","StatementOfChangesInEquity"
"株主資本以外の項目の当期変動額（純額）","-3771000","2018-04-01","2019-03-31","NetChangesOfItemsOtherThanShareholdersEquity","CurrentYearDuration_NonConsolidatedMember","StatementOfChangesInEquity"
"当期変動額合計",NA,"2018-04-01","2019-03-31","TotalChangesOfItemsDuringThePeriod","CurrentYearDuration_NonConsolidatedMember_TreasuryStockMember","StatementOfChangesInEquity"
"当期変動額合計","-310564000","2018-04-01","2019-03-31","TotalChangesOfItemsDuringThePeriod","CurrentYearDuration_NonConsolidatedMember_ShareholdersEquityMember","StatementOfChangesInEquity"
"当期変動額合計","-3771000","2018-04-01","2019-03-31","TotalChangesOfItemsDuringThePeriod","CurrentYearDuration_NonConsolidatedMember_ValuationDifferenceOnAvailableForSaleSecuritiesMember","StatementOfChangesInEquity"
"当期変動額合計","-3771000","2018-04-01","2019-03-31","TotalChangesOfItemsDuringThePeriod","CurrentYearDuration_NonConsolidatedMember_ValuationAndTranslationAdjustmentsMember","StatementOfChangesInEquity"
"当期変動額合計","-314335000","2018-04-01","2019-03-31","TotalChangesOfItemsDuringThePeriod","CurrentYearDuration_NonConsolidatedMember","StatementOfChangesInEquity"
"純資産","-245957000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_TreasuryStockMember","BalanceSheet"
"純資産","-245957000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_TreasuryStockMember","StatementOfChangesInEquity"
"純資産","5454908000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_ShareholdersEquityMember","BalanceSheet"
"純資産","5454908000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_ShareholdersEquityMember","StatementOfChangesInEquity"
"純資産","6805000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_ValuationDifferenceOnAvailableForSaleSecuritiesMember","BalanceSheet"
"純資産","6805000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_ValuationDifferenceOnAvailableForSaleSecuritiesMember","StatementOfChangesInEquity"
"純資産","6805000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_ValuationAndTranslationAdjustmentsMember","BalanceSheet"
"純資産","6805000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember_ValuationAndTranslationAdjustmentsMember","StatementOfChangesInEquity"
"純資産","5461714000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember","BalanceSheet"
"純資産","5461714000",NA,"2019-03-31","NetAssets","CurrentYearInstant_NonConsolidatedMember","StatementOfChangesInEquity"
"税引前当期純利益又は税引前当期純損失（△）","-22581000","2017-04-01","2018-03-31","IncomeBeforeIncomeTaxes","Prior1YearDuration_NonConsolidatedMember","StatementOfIncome"
"税引前当期純利益又は税引前当期純損失（△）","-22581000","2017-04-01","2018-03-31","IncomeBeforeIncomeTaxes","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"税引前当期純利益又は税引前当期純損失（△）","-291393000","2018-04-01","2019-03-31","IncomeBeforeIncomeTaxes","CurrentYearDuration_NonConsolidatedMember","StatementOfIncome"
"税引前当期純利益又は税引前当期純損失（△）","-291393000","2018-04-01","2019-03-31","IncomeBeforeIncomeTaxes","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"減価償却費","14465000","2017-04-01","2018-03-31","DepreciationAndAmortizationOpeCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"減価償却費","10175000","2018-04-01","2019-03-31","DepreciationAndAmortizationOpeCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"減損損失","11438000","2017-04-01","2018-03-31","ImpairmentLossOpeCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"減損損失","263000","2018-04-01","2019-03-31","ImpairmentLossOpeCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"貸倒引当金の増減額（△は減少）","-291473000","2017-04-01","2018-03-31","IncreaseDecreaseInAllowanceForDoubtfulAccountsOpeCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"貸倒引当金の増減額（△は減少）","-11262000","2018-04-01","2019-03-31","IncreaseDecreaseInAllowanceForDoubtfulAccountsOpeCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"賞与引当金の増減額（△は減少）","-1924000","2017-04-01","2018-03-31","IncreaseDecreaseInProvisionForBonusesOpeCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"賞与引当金の増減額（△は減少）","-742000","2018-04-01","2019-03-31","IncreaseDecreaseInProvisionForBonusesOpeCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"訴訟損失引当金の増減額（△は減少）","-47000000","2017-04-01","2018-03-31","IncreaseDecreaseInProvisionForLossOnLitigationOpeCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"訴訟損失引当金の増減額（△は減少）","-3000000","2018-04-01","2019-03-31","IncreaseDecreaseInProvisionForLossOnLitigationOpeCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"退職給付引当金の増減額（△は減少）","-9164000","2017-04-01","2018-03-31","IncreaseDecreaseInProvisionForRetirementBenefitsOpeCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"退職給付引当金の増減額（△は減少）","-7488000","2018-04-01","2019-03-31","IncreaseDecreaseInProvisionForRetirementBenefitsOpeCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"商品取引責任準備金の増減額（△は減少）","-2388000","2017-04-01","2018-03-31","IncreaseDecreaseInReserveForCommoditiesTransactionLiabilitiesOpeCFCMD","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"商品取引責任準備金の増減額（△は減少）","4346000","2018-04-01","2019-03-31","IncreaseDecreaseInReserveForCommoditiesTransactionLiabilitiesOpeCFCMD","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"受取利息及び受取配当金","-698000","2017-04-01","2018-03-31","InterestAndDividendsIncomeOpeCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"受取利息及び受取配当金","-720000","2018-04-01","2019-03-31","InterestAndDividendsIncomeOpeCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"支払利息","377000","2017-04-01","2018-03-31","InterestExpensesOpeCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"支払利息","133000","2018-04-01","2019-03-31","InterestExpensesOpeCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"為替差損益（△は益）","654000","2017-04-01","2018-03-31","ForeignExchangeLossesGainsOpeCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"為替差損益（△は益）","-522000","2018-04-01","2019-03-31","ForeignExchangeLossesGainsOpeCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"固定資産除売却損益（△は益）","-286000","2017-04-01","2018-03-31","LossGainOnSalesAndRetirementOfNoncurrentAssetsOpeCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"固定資産除売却損益（△は益）","178000","2018-04-01","2019-03-31","LossGainOnSalesAndRetirementOfNoncurrentAssetsOpeCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"委託者未収金の増減額（△は増加）","26914000","2017-04-01","2018-03-31","DecreaseIncreaseInAccountsReceivableCustomerOpeCFCMD","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"委託者未収金の増減額（△は増加）","21401000","2018-04-01","2019-03-31","DecreaseIncreaseInAccountsReceivableCustomerOpeCFCMD","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"たな卸資産の増減額（△は増加）","6267000","2017-04-01","2018-03-31","DecreaseIncreaseInInventoriesOpeCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"たな卸資産の増減額（△は増加）","-25479000","2018-04-01","2019-03-31","DecreaseIncreaseInInventoriesOpeCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"差入保証金の増減額（△は増加）","2030919000","2017-04-01","2018-03-31","DecreaseIncreaseInGuaranteeDepositsOpeCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"差入保証金の増減額（△は増加）","942038000","2018-04-01","2019-03-31","DecreaseIncreaseInGuaranteeDepositsOpeCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"預り証拠金の増減額（△は減少）","-281506000","2017-04-01","2018-03-31","IncreaseDecreaseInCustomersDepositsReceivedForCommodityFuturesTransactionOpeCFCMD","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"預り証拠金の増減額（△は減少）","-3152158000","2018-04-01","2019-03-31","IncreaseDecreaseInCustomersDepositsReceivedForCommodityFuturesTransactionOpeCFCMD","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"その他の資産の増減額（△は増加）","783572000","2017-04-01","2018-03-31","DecreaseIncreaseInOtherAssetsOpeCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"その他の資産の増減額（△は増加）","1803730000","2018-04-01","2019-03-31","DecreaseIncreaseInOtherAssetsOpeCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"その他の負債の増減額（△は減少）","286994000","2017-04-01","2018-03-31","IncreaseDecreaseInOtherLiabilitiesOpeCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"その他の負債の増減額（△は減少）","-291736000","2018-04-01","2019-03-31","IncreaseDecreaseInOtherLiabilitiesOpeCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"小計","27436000","2017-04-01","2018-03-31","SubtotalOpeCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"小計","-8569000","2018-04-01","2019-03-31","SubtotalOpeCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"利息及び配当金の受取額","792000","2017-04-01","2018-03-31","InterestAndDividendsIncomeReceivedOpeCFInvCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"利息及び配当金の受取額","720000","2018-04-01","2019-03-31","InterestAndDividendsIncomeReceivedOpeCFInvCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"利息の支払額","-377000","2017-04-01","2018-03-31","InterestExpensesPaidOpeCFFinCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"利息の支払額","-133000","2018-04-01","2019-03-31","InterestExpensesPaidOpeCFFinCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"法人税等の支払額","-21760000","2017-04-01","2018-03-31","IncomeTaxesPaidOpeCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"法人税等の支払額","-19170000","2018-04-01","2019-03-31","IncomeTaxesPaidOpeCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"営業活動によるキャッシュ・フロー","6091000","2017-04-01","2018-03-31","NetCashProvidedByUsedInOperatingActivities","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"営業活動によるキャッシュ・フロー","-27153000","2018-04-01","2019-03-31","NetCashProvidedByUsedInOperatingActivities","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"有形固定資産の取得による支出","-11386000","2017-04-01","2018-03-31","PurchaseOfPropertyPlantAndEquipmentInvCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"有形固定資産の取得による支出","-2049000","2018-04-01","2019-03-31","PurchaseOfPropertyPlantAndEquipmentInvCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"有形固定資産の売却による収入","542000","2017-04-01","2018-03-31","ProceedsFromSalesOfPropertyPlantAndEquipmentInvCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"有形固定資産の売却による収入","13402000","2018-04-01","2019-03-31","ProceedsFromSalesOfPropertyPlantAndEquipmentInvCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"従業員に対する長期貸付けによる支出",NA,"2017-04-01","2018-03-31","PaymentsOfLongTermLoansReceivableToEmployeesInvCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"従業員に対する長期貸付けによる支出","-2100000","2018-04-01","2019-03-31","PaymentsOfLongTermLoansReceivableToEmployeesInvCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"従業員に対する長期貸付金の回収による収入",NA,"2017-04-01","2018-03-31","CollectionOfLongTermLoansReceivableToEmployeesInvCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"従業員に対する長期貸付金の回収による収入","170000","2018-04-01","2019-03-31","CollectionOfLongTermLoansReceivableToEmployeesInvCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"貸付金の回収による収入","8135000","2017-04-01","2018-03-31","CollectionOfLoansReceivableInvCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"貸付金の回収による収入",NA,"2018-04-01","2019-03-31","CollectionOfLoansReceivableInvCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"敷金及び保証金の差入による支出","-238000","2017-04-01","2018-03-31","PaymentsForLeaseAndGuaranteeDepositsInvCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"敷金及び保証金の差入による支出","-495000","2018-04-01","2019-03-31","PaymentsForLeaseAndGuaranteeDepositsInvCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"敷金及び保証金の回収による収入","17986000","2017-04-01","2018-03-31","ProceedsFromCollectionOfLeaseAndGuaranteeDepositsInvCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"敷金及び保証金の回収による収入","2139000","2018-04-01","2019-03-31","ProceedsFromCollectionOfLeaseAndGuaranteeDepositsInvCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"投資活動によるキャッシュ・フロー","15039000","2017-04-01","2018-03-31","NetCashProvidedByUsedInInvestmentActivities","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"投資活動によるキャッシュ・フロー","11067000","2018-04-01","2019-03-31","NetCashProvidedByUsedInInvestmentActivities","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"配当金の支払額","-1457000","2017-04-01","2018-03-31","CashDividendsPaidFinCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"配当金の支払額","-111000","2018-04-01","2019-03-31","CashDividendsPaidFinCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"リース債務の返済による支出","-14954000","2017-04-01","2018-03-31","RepaymentsOfLeaseObligationsFinCF","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"リース債務の返済による支出","-7714000","2018-04-01","2019-03-31","RepaymentsOfLeaseObligationsFinCF","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"財務活動によるキャッシュ・フロー","-16411000","2017-04-01","2018-03-31","NetCashProvidedByUsedInFinancingActivities","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"財務活動によるキャッシュ・フロー","-7825000","2018-04-01","2019-03-31","NetCashProvidedByUsedInFinancingActivities","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"現金及び現金同等物に係る換算差額","-654000","2017-04-01","2018-03-31","EffectOfExchangeRateChangeOnCashAndCashEquivalents","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"現金及び現金同等物に係る換算差額","522000","2018-04-01","2019-03-31","EffectOfExchangeRateChangeOnCashAndCashEquivalents","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"現金及び現金同等物の増減額（△は減少）","4064000","2017-04-01","2018-03-31","NetIncreaseDecreaseInCashAndCashEquivalents","Prior1YearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"現金及び現金同等物の増減額（△は減少）","-23389000","2018-04-01","2019-03-31","NetIncreaseDecreaseInCashAndCashEquivalents","CurrentYearDuration_NonConsolidatedMember","StatementOfCashFlows-indirect"
"現金及び現金同等物の残高","2500011000",NA,"2017-03-31","CashAndCashEquivalents","Prior2YearInstant_NonConsolidatedMember","StatementOfCashFlows-indirect"
"現金及び現金同等物の残高","2504075000",NA,"2018-03-31","CashAndCashEquivalents","Prior1YearInstant_NonConsolidatedMember","StatementOfCashFlows-indirect"
"現金及び現金同等物の残高","2504075000",NA,"2018-03-31","CashAndCashEquivalents","Prior1YearInstant_NonConsolidatedMember","StatementOfCashFlows-indirect"
"現金及び現金同等物の残高","2480686000",NA,"2019-03-31","CashAndCashEquivalents","CurrentYearInstant_NonConsolidatedMember","StatementOfCashFlows-indirect"
